Date (DD/MM/YYYY),Pressure_Sensor_1,Pressure_Sensor_2,Motor_Revolutions_Per_Minute,Motor_Temperature,Motor_Power,Motor_Efficiency,Motor Trip Failure
15/03/2019 9:44,30.70266272,29.58885017,96,45.93,3.17,77.2,0
15/03/2019 9:45,32.11538462,28.57142857,100,54.16,3.55,74.55,0
15/03/2019 9:46,31.03550296,27.96515679,105,52.98,4.15,72.96,0
15/03/2019 9:47,30,28.44599303,88,48.38,3.36,74.22,0
15/03/2019 9:48,31.97485207,28.29965157,91,51.47,3.43,73.84,0
15/03/2019 9:49,30.12573964,28.75261324,96,52.15,3.13,75.02,0
15/03/2019 9:50,30.33284024,28.3554007,90,53.53,3.44,73.98,0
15/03/2019 9:51,29.58579882,29.75609756,100,51.52,3.77,77.64,0
15/03/2019 9:52,30.85798817,28.3902439,103,54.58,3.94,74.07,0
15/03/2019 9:53,29.77071006,30.52264808,101,51.98,3.54,79.64,0
15/03/2019 9:54,32.19674556,28.41811847,83,45.83,3.33,74.15,0
15/03/2019 9:55,30.0887574,29.50522648,98,45.64,3.65,76.98,0
15/03/2019 9:56,31.67159763,28.87804878,89,53.81,3.08,75.35,0
15/03/2019 9:57,30.44378698,28.271777,90,55.82,3.15,73.76,0
15/03/2019 9:58,30.77662722,28.52961672,89,46.95,2.99,74.44,0
15/03/2019 9:59,32.04142012,29.22648084,90,52.54,2.99,76.25,0
15/03/2019 10:00,30.62869822,29.1010453,86,55.97,3.03,75.93,0
15/03/2019 10:01,32.23372781,28.05574913,84,45.48,3.15,73.2,0
15/03/2019 10:02,32.34467456,28.93379791,89,53.35,3.48,75.49,0
15/03/2019 10:03,31.74556213,28.38327526,91,48.48,3.02,74.05,0
15/03/2019 10:04,30.69526627,28.17421603,89,52.96,3.33,73.51,0
15/03/2019 10:05,31.70118343,29.15679443,98,53.3,3.17,76.07,0
15/03/2019 10:06,32.35946746,30.1184669,107,48.72,4,78.58,0
15/03/2019 10:07,32.20414201,28.1184669,90,53.38,3.17,73.36,0
15/03/2019 10:08,31.21301775,29.17073171,100,48.22,3.39,76.11,0
15/03/2019 10:09,29.72633136,29.36585366,97,50.12,3.21,76.62,0
15/03/2019 10:10,29.68195266,28.11149826,89,45.34,3.1,73.35,0
15/03/2019 10:11,31.13905325,30.31358885,103,46.82,3.47,79.09,0
15/03/2019 10:12,31.05769231,29.47735192,84,53.49,3.31,76.91,0
15/03/2019 10:13,32.4556213,29.83972125,95,48.5,3.76,77.85,0
15/03/2019 10:14,29.84467456,30.1533101,105,49.5,3.98,78.67,0
15/03/2019 10:15,31.87869822,29.44250871,98,53.19,4.02,76.82,0
15/03/2019 10:16,30.43639053,28.8641115,93,48.9,2.98,75.31,0
15/03/2019 10:17,31.07988166,29.26829268,110,52.75,3.88,76.36,0
15/03/2019 10:18,31.81952663,27.95121951,85,52.64,3.03,72.93,0
15/03/2019 10:19,32.02662722,29.47038328,90,46.2,3.07,76.89,0
15/03/2019 10:20,31.59763314,30.46689895,99,45.41,3.53,79.49,0
15/03/2019 10:21,30.14053254,28.43205575,91,46.65,3.21,74.18,0
15/03/2019 10:22,30.83579882,29.37979094,88,52.92,3.4,76.65,0
15/03/2019 10:23,31.48668639,29.50522648,91,49.88,3.42,76.98,0
15/03/2019 10:24,29.76331361,29.8815331,96,50.79,3.36,77.96,0
15/03/2019 10:25,31.80473373,28.77351916,97,52.46,3.55,75.07,0
15/03/2019 10:26,30.84319527,27.87456446,98,52.21,3.32,72.73,0
15/03/2019 10:27,32.16715976,30.54355401,105,49.27,4,79.69,0
15/03/2019 10:28,31.98224852,30.13937282,93,55.89,3.41,78.64,0
15/03/2019 10:29,29.65236686,29.71428571,99,48.43,3.55,77.53,0
15/03/2019 10:30,29.75591716,28.43205575,99,49.28,3.76,74.18,0
15/03/2019 10:31,32.53698225,29.38675958,97,55.99,3.4,76.67,0
15/03/2019 10:32,32.41863905,29.90243902,92,51.23,3.3,78.02,0
15/03/2019 10:33,31.3239645,30.28571429,84,48.35,3.01,79.02,0
15/03/2019 10:34,29.77810651,27.93031359,90,51.58,3.16,72.87,0
15/03/2019 10:35,29.83727811,28.20209059,88,50.33,3.35,73.58,0
15/03/2019 10:36,30.05177515,29.06620209,89,46.85,3,75.84,0
15/03/2019 10:37,32.08579882,28.06271777,91,53.72,3.05,73.22,0
15/03/2019 10:38,32.24112426,30.55052265,94,51.85,3.67,79.71,0
15/03/2019 10:39,29.68195266,29.96515679,93,50.66,3.63,78.18,0
15/03/2019 10:40,30.19230769,30.5087108,90,47.35,2.94,79.6,0
15/03/2019 10:41,30.99852071,30.65505226,96,48.53,3.55,79.98,0
15/03/2019 10:42,30.16272189,30.12543554,88,50.76,3.14,78.6,0
15/03/2019 10:43,32.12278107,28.99651568,92,47.22,2.98,75.65,0
15/03/2019 10:44,31.30177515,30.51567944,88,53.55,2.82,79.62,0
15/03/2019 10:45,29.9112426,30.02090592,90,52.2,3.29,78.33,0
15/03/2019 10:46,32.23372781,29.56794425,95,53.5,3.13,77.15,0
15/03/2019 10:47,31.39792899,30.20209059,88,45.32,2.91,78.8,0
15/03/2019 10:48,31.08727811,29.75609756,102,46.36,3.47,77.64,0
15/03/2019 10:49,32.24112426,28.71777003,103,52.91,3.84,74.93,0
15/03/2019 10:50,30.37721893,29.74216028,96,54.19,3.54,77.6,0
15/03/2019 10:51,30.85059172,28.22299652,99,48.28,3.45,73.64,0
15/03/2019 10:52,30.68047337,30.3554007,97,47.83,3.05,79.2,0
15/03/2019 10:53,31.11686391,29.74912892,97,52.54,3.53,77.62,0
15/03/2019 10:54,30.32544379,30.52264808,103,52.92,3.65,79.64,0
15/03/2019 10:55,30.52514793,29.93728223,99,46.5,3.36,78.11,0
15/03/2019 10:56,32.53698225,28.76655052,95,50.81,3.43,75.05,0
15/03/2019 10:57,30.79881657,29.83972125,109,48.48,3.58,77.85,0
15/03/2019 10:58,30.62130178,28.80139373,101,49.65,3.42,75.15,0
15/03/2019 10:59,31.31656805,30.59930314,102,50.2,3.45,79.84,0
15/03/2019 11:00,31.05769231,28.84320557,95,54.5,3.36,75.25,0
15/03/2019 11:01,30.69526627,27.97909408,97,49.9,3.26,73,0
15/03/2019 11:02,32.41863905,29.06620209,89,46.79,3.11,75.84,0
15/03/2019 11:03,30.98372781,30.02090592,105,49.88,3.62,78.33,0
15/03/2019 11:04,31.3387574,30.31358885,88,48.43,3.4,79.09,0
15/03/2019 11:05,30.81360947,29.69337979,96,48.14,3.4,77.47,0
15/03/2019 11:06,32.15976331,29.48432056,96,45.71,3.42,76.93,0
15/03/2019 11:07,31.61242604,28.54355401,89,54.54,3.03,74.47,0
15/03/2019 11:08,30.0147929,30.60627178,83,49.5,3.09,79.85,0
15/03/2019 11:09,32.13757396,30.28571429,87,53.7,3.51,79.02,0
15/03/2019 11:10,31.66420118,30.59233449,105,47.26,3.43,79.82,0
15/03/2019 11:11,31.61242604,30.45993031,102,48.51,3.6,79.47,0
15/03/2019 11:12,30.39940828,28.48083624,104,47.54,3.69,74.31,0
15/03/2019 11:13,31.36094675,28.29268293,91,48.18,3.58,73.82,0
15/03/2019 11:14,29.79289941,29.75609756,102,47.22,3.99,77.64,0
15/03/2019 11:15,32.32248521,28.30662021,104,47.96,3.31,73.85,0
15/03/2019 11:16,32.17455621,29.14285714,106,54.42,3.89,76.04,0
15/03/2019 11:17,31.55325444,29.5261324,105,51.66,4.01,77.04,0
15/03/2019 11:18,31.62721893,28.82926829,82,45.5,2.98,75.22,0
15/03/2019 11:19,32.07840237,30.18118467,100,48.72,3.54,78.75,0
15/03/2019 11:20,31.74556213,30.64808362,90,45.46,3.4,79.96,0
15/03/2019 11:21,29.9408284,28.65505226,91,49.57,3.59,74.76,0
15/03/2019 11:22,30.36982249,28.91986063,98,45.45,3.4,75.45,0
15/03/2019 11:23,30.76923077,29.35888502,100,52.99,4.09,76.6,0
15/03/2019 11:24,31.64940828,29.26829268,92,53.9,3.24,76.36,0
15/03/2019 11:25,30.75443787,29.2543554,101,45.56,3.26,76.33,0
15/03/2019 11:26,30.49556213,30.41811847,91,51.13,3.28,79.36,0
15/03/2019 11:27,32.04881657,29.03135889,97,47.95,3.03,75.75,0
15/03/2019 11:28,31.77514793,27.87456446,89,49.91,3.62,72.73,0
15/03/2019 11:29,31.1316568,30.00696864,88,54.7,2.96,78.29,0
15/03/2019 11:30,31.90088757,29.33797909,90,53.36,3.04,76.55,0
15/03/2019 11:31,29.96301775,29.79094077,91,45.39,3.2,77.73,0
15/03/2019 11:32,30.0443787,28.67595819,90,56,2.78,74.82,0
15/03/2019 11:33,32.4852071,28.81533101,108,51.81,3.77,75.18,0
15/03/2019 11:34,31.56804734,29.3728223,99,55.94,3.61,76.64,0
15/03/2019 11:35,30.15532544,28.55052265,101,55.66,3.85,74.49,0
15/03/2019 11:36,29.9112426,29.78397213,94,54.45,3.57,77.71,0
15/03/2019 11:37,30.94674556,28.45296167,90,46.28,2.9,74.24,0
15/03/2019 11:38,32.4112426,29.07317073,88,48.32,3.28,75.85,0
15/03/2019 11:39,32.50739645,30.13937282,89,55.69,3.29,78.64,0
15/03/2019 11:40,31.06508876,29.2543554,92,55.92,3.72,76.33,0
15/03/2019 11:41,31.76035503,30.52961672,93,47.71,3.56,79.65,0
15/03/2019 11:42,30.08136095,29.43554007,82,50.67,3.1,76.8,0
15/03/2019 11:43,30.88757396,30.48780488,95,47.34,3.23,79.55,0
15/03/2019 11:44,31.37573964,30.36236934,87,48.16,3.14,79.22,0
15/03/2019 11:45,31.2943787,27.97909408,103,48.36,3.77,73,0
15/03/2019 11:46,32.3816568,28.90592334,91,55.13,3.36,75.42,0
15/03/2019 11:47,31.56804734,30.1533101,101,45.67,3.63,78.67,0
15/03/2019 11:48,30.58431953,28.81533101,105,46.47,4.04,75.18,0
15/03/2019 11:49,31.80473373,29.28919861,105,49.4,3.73,76.42,0
15/03/2019 11:50,30.92455621,29.05226481,105,49.45,3.33,75.8,0
15/03/2019 11:51,32.21893491,29.37979094,99,45.52,3.49,76.65,0
15/03/2019 11:52,31.78994083,29.30313589,101,51.16,3.31,76.45,0
15/03/2019 11:53,31.07248521,30.42508711,96,49.86,3.8,79.38,0
15/03/2019 11:54,30.42159763,28.87108014,92,55.13,3.53,75.33,0
15/03/2019 11:55,30.59911243,29.73519164,98,45.31,3.6,77.58,0
15/03/2019 11:56,30.44378698,30.59233449,96,53,3.22,79.82,0
15/03/2019 11:57,32.4852071,29.27526132,102,47.43,3.62,76.38,0
15/03/2019 11:58,31.88609467,28.51567944,98,49.33,3.44,74.4,0
15/03/2019 11:59,29.80029586,30.43205575,104,55.77,4.04,79.4,0
15/03/2019 12:00,32.06360947,29.51219512,100,51.97,3.69,77,0
15/03/2019 12:01,31.2352071,28.78745645,97,52.93,3.78,75.11,0
15/03/2019 12:02,31.82692308,28.72473868,99,46.69,3.36,74.95,0
15/03/2019 12:03,30.90236686,28.99651568,102,45.68,3.8,75.65,0
15/03/2019 12:04,32.22633136,29.42857143,89,49.62,3.11,76.78,0
15/03/2019 12:05,30.21449704,29.70731707,89,45.44,2.92,77.51,0
15/03/2019 12:06,30.21449704,28.20209059,103,55.39,3.33,73.58,0
15/03/2019 12:07,32.16715976,30.18118467,86,48.98,3.34,78.75,0
15/03/2019 12:08,31.47928994,29.90243902,93,52.4,3.6,78.02,0
15/03/2019 12:09,30.25887574,28.5087108,99,51.46,3.36,74.38,0
15/03/2019 12:10,32.5443787,28.31358885,97,46.52,3.51,73.87,0
15/03/2019 12:11,32.12278107,28.25087108,103,49,3.45,73.71,0
15/03/2019 12:12,31.37573964,30.10452962,100,54.38,3.19,78.55,0
15/03/2019 12:13,31.99704142,30.48083624,98,49.35,3.69,79.53,0
15/03/2019 12:14,31.48668639,29.97212544,102,54.18,3.33,78.2,0
15/03/2019 12:15,30.91715976,29.21254355,90,53.24,3.05,76.22,0
15/03/2019 12:16,30.30325444,30.41811847,100,46.99,3.47,79.36,0
15/03/2019 12:17,31.76775148,28.31358885,97,48.87,3.66,73.87,0
15/03/2019 12:18,31.1464497,28.95470383,102,52.52,4.15,75.55,0
15/03/2019 12:19,31.10207101,30.65505226,92,49.29,3.51,79.98,0
15/03/2019 12:20,31.81952663,29.10801394,89,51.18,3.02,75.95,0
15/03/2019 12:21,30.96153846,29.37979094,108,45.29,3.56,76.65,0
15/03/2019 12:22,32.5443787,28.57142857,96,55.72,3.3,74.55,0
15/03/2019 12:23,30.03698225,30.48780488,83,45.58,3.29,79.55,0
15/03/2019 12:24,29.60798817,30.22996516,102,49.58,4.04,78.87,0
15/03/2019 12:25,30.69526627,30.57839721,101,53.99,3.88,79.78,0
15/03/2019 12:26,31.74556213,29.14982578,93,53.2,3.51,76.05,0
15/03/2019 12:27,30.55473373,29.36585366,106,52.31,3.45,76.62,0
15/03/2019 12:28,30.1183432,28.9825784,92,53.21,2.94,75.62,0
15/03/2019 12:29,31.70857988,30.34146341,91,54.11,2.99,79.16,0
15/03/2019 12:30,29.9260355,29.78397213,105,50.78,3.69,77.71,0
15/03/2019 12:31,30.94674556,28.6271777,95,54.51,3.69,74.69,0
15/03/2019 12:32,30.42159763,28.3554007,106,48.51,3.77,73.98,0
15/03/2019 12:33,30.79881657,30.66202091,104,54.76,3.77,80,0
15/03/2019 12:34,32.12278107,29.26132404,94,52.57,3.15,76.35,0
15/03/2019 12:35,32.15236686,28.82926829,92,49.8,3.67,75.22,0
15/03/2019 12:36,31.87869822,28.49477352,106,53.81,3.81,74.35,0
15/03/2019 12:37,31.2204142,28.29268293,88,50.77,2.97,73.82,0
15/03/2019 12:38,30.65828402,29.49825784,93,52.47,3.05,76.96,0
15/03/2019 12:39,31.84911243,29.69337979,88,49.51,2.91,77.47,0
15/03/2019 12:40,30.22189349,30.52264808,88,46.51,3.18,79.64,0
15/03/2019 12:41,29.8964497,30.31358885,100,50.74,3.63,79.09,0
15/03/2019 12:42,29.65236686,29.95818815,89,52.26,2.92,78.16,0
15/03/2019 12:43,29.72633136,28.8989547,94,49.25,3.13,75.4,0
15/03/2019 12:44,30.03698225,28.68989547,91,55.58,3.15,74.85,0
15/03/2019 12:45,31.33136095,30.58536585,95,55.18,3.09,79.8,0
15/03/2019 12:46,31.99704142,30.5087108,103,45.51,3.43,79.6,0
15/03/2019 12:47,29.85946746,30.56445993,106,50.71,3.95,79.75,0
15/03/2019 12:48,30.84319527,29.54006969,93,49.53,3.25,77.07,0
15/03/2019 12:49,30.99112426,29.32404181,96,46.13,3.31,76.51,0
15/03/2019 12:50,30.46597633,29.02439024,86,52.39,2.86,75.73,0
15/03/2019 12:51,32.36686391,28.25783972,85,48.51,2.94,73.73,0
15/03/2019 12:52,29.88905325,28.06968641,98,45.69,3.47,73.24,0
15/03/2019 12:53,29.93343195,30.37630662,90,55.44,3.09,79.25,0
15/03/2019 12:54,31.2204142,28.66898955,106,54.44,3.99,74.8,0
15/03/2019 12:55,30.22928994,28.25783972,100,55.4,3.66,73.73,0
15/03/2019 12:56,30.72485207,29.58188153,103,47.41,3.69,77.18,0
15/03/2019 12:57,32.09319527,29.30313589,95,51.71,3.19,76.45,0
15/03/2019 12:58,30.85798817,28.42508711,100,46.56,3.56,74.16,0
15/03/2019 12:59,29.78550296,27.88850174,94,48.61,3.66,72.76,0
15/03/2019 13:00,30.36242604,30.31358885,90,49,3.29,79.09,0
15/03/2019 13:01,30.56213018,29.42160279,98,55.27,3.53,76.76,0
15/03/2019 13:02,32.50739645,30.271777,97,55.6,3.49,78.98,0
15/03/2019 13:03,31.11686391,30.41811847,90,51.37,3.52,79.36,0
15/03/2019 13:04,30.20710059,30.39721254,98,49.49,3.12,79.31,0
15/03/2019 13:05,29.61538462,28.69686411,89,51.91,2.97,74.87,0
15/03/2019 13:06,31.70857988,29.2543554,101,45.11,3.64,76.33,0
15/03/2019 13:07,31.2352071,30.1533101,110,53.61,4.02,78.67,0
15/03/2019 13:08,30.62130178,29.53310105,100,45.11,3.34,77.05,0
15/03/2019 13:09,30.83579882,29.22648084,90,49.11,2.86,76.25,0
15/03/2019 13:10,31.02810651,28.58536585,95,55.32,3.51,74.58,0
15/03/2019 13:11,31.18343195,30.64808362,105,45.6,3.73,79.96,0
15/03/2019 13:12,29.9112426,30.32055749,102,55.68,3.87,79.11,0
15/03/2019 13:13,30.59911243,30.20905923,95,46.39,3.24,78.82,0
15/03/2019 13:14,30.67307692,27.87456446,92,47.96,3.33,72.73,0
15/03/2019 13:15,29.8964497,30.25087108,93,55.88,3.07,78.93,0
15/03/2019 13:16,31.16863905,28.57839721,101,46.53,4.09,74.56,0
15/03/2019 13:17,31.78994083,28.75958188,87,53.16,3.5,75.04,0
15/03/2019 13:18,32.13017751,29.73519164,96,54.8,3.49,77.58,0
15/03/2019 13:19,31.78254438,28.87108014,93,47.13,3.19,75.33,0
15/03/2019 13:20,30.62869822,28.25783972,91,46.19,3.58,73.73,0
15/03/2019 13:21,30.0443787,30.07665505,96,48.86,3.67,78.47,0
15/03/2019 13:22,32.32988166,29.17073171,92,50.48,3.01,76.11,0
15/03/2019 13:23,31.54585799,28.45296167,97,54.72,3.22,74.24,0
15/03/2019 13:24,30.94674556,28.9825784,85,47.79,3.29,75.62,0
15/03/2019 13:25,31.79733728,30.5087108,81,51.38,3.18,79.6,0
15/03/2019 13:26,30.0591716,29.33101045,96,52.28,3.78,76.53,0
15/03/2019 13:27,30.47337278,27.89547038,108,51.27,4.07,72.78,0
15/03/2019 13:28,29.76331361,30.19512195,99,48.79,3.97,78.78,0
15/03/2019 13:29,30.28846154,29.5261324,100,51.84,3.98,77.04,0
15/03/2019 13:30,30.60650888,28.53658537,96,47.14,3.61,74.45,0
15/03/2019 13:31,29.9408284,29.54006969,99,55.64,3.84,77.07,0
15/03/2019 13:32,31.98224852,28.95470383,99,51.54,3.48,75.55,0
15/03/2019 13:33,26.86390533,24.77351916,110,57.59,4.81,66.04,1
15/03/2019 13:34,32.6035503,26.20905923,123,54.7,4.75,80.15,1
15/03/2019 13:35,28.72781065,25.65156794,114,59.79,5.14,70.62,1
15/03/2019 13:36,33.50591716,31.77003484,107,56.5,4.74,82.36,1
15/03/2019 13:37,29.64497041,28.21602787,112,56.64,4.85,72.87,1
15/03/2019 13:38,30.80621302,26.82926829,119,59.22,4.92,75.73,1
15/03/2019 13:39,33.04733728,29.08013937,118,58.42,5.19,81.24,1
15/03/2019 13:40,33.29142012,27.37979094,110,56.9,4.71,81.84,1
15/03/2019 13:41,29.9260355,29.08013937,110,54.91,4.52,73.56,1
15/03/2019 13:42,28.41715976,31.30313589,115,56.76,4.94,69.85,1
15/03/2019 13:43,26.45710059,30.91289199,113,55.55,4.63,65.04,1
15/03/2019 13:44,27.19674556,31.94425087,113,54.75,4.47,66.85,1
15/03/2019 13:45,33.55029586,26.14634146,111,54.94,4.83,82.47,1
15/03/2019 13:46,30.62130178,30.9825784,117,59.99,4.61,75.27,1
15/03/2019 13:47,32.5295858,25.79094077,123,54.75,5.34,79.96,1
15/03/2019 13:48,30.09615385,29.05226481,114,59.21,5.03,73.98,1
15/03/2019 13:49,27.63313609,25.96515679,115,58.1,4.9,67.93,1
15/03/2019 13:50,26.90088757,24.79442509,104,55.43,4.5,66.13,1
15/03/2019 13:51,30.40680473,28.02787456,114,59.69,4.78,74.75,1
15/03/2019 13:52,27.64053254,26.92682927,103,56.74,4.56,67.95,1
15/03/2019 13:53,33.94970414,28.26480836,108,57.86,4.23,83.45,1
15/03/2019 13:54,28.56508876,25.6097561,109,56.94,4.73,70.22,1
15/03/2019 13:55,33.55769231,30.71777003,123,58.46,5.01,82.49,1
15/03/2019 13:56,25.91715976,24.92682927,109,59.33,4.49,63.71,1
15/03/2019 13:57,25.89497041,26.00696864,115,59.67,5.36,63.65,1
15/03/2019 13:58,27.74408284,31.38675958,107,59.75,4.58,68.2,1
15/03/2019 13:59,26.28698225,29.28919861,105,59.46,4.55,64.62,1
15/03/2019 14:00,30.34763314,30.18118467,108,61.24,4.29,74.6,1
15/03/2019 14:01,26.95266272,28.62020906,112,61.75,4.51,66.25,1
15/03/2019 14:02,25.97633136,30.37630662,100,61.28,4.18,63.85,1
15/03/2019 14:03,30.12573964,26.06271777,118,61.98,4.81,74.05,1
15/03/2019 14:04,30.26627219,25.61672474,105,60.18,4.66,74.4,1
15/03/2019 14:05,33.8091716,27.1010453,114,60.87,5.01,83.11,1
15/03/2019 14:06,33.6464497,29.38675958,112,61.96,5.07,82.71,1
15/03/2019 14:07,33.23224852,24.98954704,101,61.43,4.74,81.69,1
15/03/2019 14:08,30.71745562,26.16027875,108,59.69,4.85,75.51,1
15/03/2019 14:09,27.5,25.37979094,113,58.28,4.75,67.6,1
15/03/2019 14:10,27.18195266,26.19512195,114,58.95,5.1,66.82,1
15/03/2019 14:11,27.28550296,25.33797909,112,61.55,4.88,67.07,1
15/03/2019 14:12,27.46301775,25.74216028,122,61.56,5.06,67.51,1
15/03/2019 14:13,27.67011834,26.45993031,113,62.51,4.91,68.02,1
15/03/2019 14:14,25.94674556,25.32404181,122,62.34,5.12,63.78,1
15/03/2019 14:15,26.48668639,24.41114983,123,61.99,5.1,65.11,1
15/03/2019 14:16,26.62721893,26.18118467,126,63.9,6.74,65.45,1
15/03/2019 14:17,26.06508876,26.05574913,121,65.33,6.74,64.07,1
15/03/2019 14:18,26.97485207,24.66898955,125,65.16,7.56,66.31,1
15/03/2019 14:19,27.93639053,25.65853659,118,66.26,7.13,68.67,1
15/03/2019 14:20,27.95857988,25.95121951,119,65.94,7.13,68.73,1
15/03/2019 14:21,26.22781065,25.53310105,129,64.35,7.11,64.47,1
15/03/2019 14:22,27.53698225,24.43205575,128,60.37,6.77,67.69,1
15/03/2019 14:23,26.53106509,25.03832753,126,63.76,7.52,65.22,1
15/03/2019 14:24,27.6035503,25.80487805,120,62.88,7.48,67.85,1
15/03/2019 14:25,9.392,8.5229,0,60.19,0,0,0
15/03/2019 14:26,0,0,0,60.1,0,0,0
15/03/2019 14:27,0,0,0,59.88,0,0,0
15/03/2019 14:28,0,0,0,59.25,0,0,0
15/03/2019 14:29,0,0,0,58.36,0,0,0
15/03/2019 14:30,0,0,0,57.49,0,0,0
15/03/2019 14:31,0,0,0,55.38,0,0,0
15/03/2019 14:32,0,0,0,54.91,0,0,0
15/03/2019 14:33,0,0,0,54.65,0,0,0
15/03/2019 14:34,0,0,0,54.21,0,0,0
15/03/2019 14:35,0,0,0,53.94,0,0,0
15/03/2019 14:36,0,0,0,53.47,0,0,0
15/03/2019 14:37,0,0,0,52.14,0,0,0
15/03/2019 14:38,0,0,0,51.08,0,0,0
15/03/2019 14:39,0,0,0,50.37,0,0,0
15/03/2019 14:40,0,0,0,49.65,0,0,0
15/03/2019 14:41,29.86686391,29.86759582,100,47.97,3.49,77.93,0
15/03/2019 14:42,30.84319527,29.71428571,94,45.62,3.05,77.53,0
15/03/2019 14:43,30.91715976,28.91289199,101,50.75,3.88,75.44,0
15/03/2019 14:44,32.02662722,29.3728223,106,46.22,3.79,76.64,0
15/03/2019 14:45,30.74704142,29.83275261,90,55.57,3.73,77.84,0
15/03/2019 14:46,32.3816568,28.21602787,94,54.68,3.1,73.62,0
15/03/2019 14:47,30.17751479,30.59930314,105,49.58,3.53,79.84,0
15/03/2019 14:48,30.50295858,28.65505226,84,46.11,3.04,74.76,0
15/03/2019 14:49,30.68047337,28.77351916,97,45.21,3.24,75.07,0
15/03/2019 14:50,32.4852071,29.95121951,98,53.18,3.71,78.15,0
15/03/2019 14:51,29.63017751,28.54355401,92,48.87,3.31,74.47,0
15/03/2019 14:52,32.16715976,30.08362369,94,51.77,3.74,78.49,0
15/03/2019 14:53,29.8964497,30.52961672,90,51.72,3.08,79.65,0
15/03/2019 14:54,32.32988166,30.63414634,97,46.43,3.07,79.93,0
15/03/2019 14:55,31.63461538,28.49477352,99,54.37,3.61,74.35,0
15/03/2019 14:56,31.76035503,28.64111498,108,53.55,4.13,74.73,0
15/03/2019 14:57,31.19822485,29.56097561,101,55.94,3.38,77.13,0
15/03/2019 14:58,29.59319527,28.7804878,95,51.55,3.64,75.09,0
15/03/2019 14:59,30.88757396,28.73867596,96,54.18,3.61,74.98,0
15/03/2019 15:00,29.9852071,29.33797909,103,46.47,3.54,76.55,0
15/03/2019 15:01,30.99852071,28.38327526,99,51.79,3.6,74.05,0
15/03/2019 15:02,30.25147929,28.95470383,99,50.78,3.43,75.55,0
15/03/2019 15:03,31.09467456,29.49825784,88,49.32,3.05,76.96,0
15/03/2019 15:04,29.9556213,29.92334495,108,50.69,3.43,78.07,0
15/03/2019 15:05,30.02218935,28.09756098,100,50.95,3.58,73.31,0
15/03/2019 15:06,31.27218935,28.25087108,99,51.83,3.56,73.71,0
15/03/2019 15:07,31.40532544,27.93728223,107,54.25,4.19,72.89,0
15/03/2019 15:08,29.87426036,28.80139373,90,49.87,3.23,75.15,0
15/03/2019 15:09,30.39201183,29.81881533,99,51.68,3.91,77.8,0
15/03/2019 15:10,30.74704142,29.77700348,87,49.98,3.22,77.69,0
15/03/2019 15:11,30.24408284,29.59581882,101,49.56,3.45,77.22,0
15/03/2019 15:12,30.39201183,29.86062718,99,49.43,3.65,77.91,0
15/03/2019 15:13,30.65828402,28.44599303,90,54.19,3.46,74.22,0
15/03/2019 15:14,29.9260355,28.55052265,90,45.78,3.15,74.49,0
15/03/2019 15:15,32.23372781,29.77003484,110,55.67,3.52,77.67,0
15/03/2019 15:16,30.69526627,30.13937282,102,48.49,3.29,78.64,0
15/03/2019 15:17,31.84171598,30.271777,100,48.29,3.31,78.98,0
15/03/2019 15:18,31.89349112,29.81184669,87,55.51,3.36,77.78,0
15/03/2019 15:19,29.9408284,30.49477352,110,50.95,3.69,79.56,0
15/03/2019 15:20,29.63017751,30.43205575,90,49.59,3.47,79.4,0
15/03/2019 15:21,32.52218935,30.51567944,98,51.33,3.44,79.62,0
15/03/2019 15:22,30.40680473,29.27526132,85,53.76,2.92,76.38,0
15/03/2019 15:23,30,29.66550523,93,45.79,3.41,77.4,0
15/03/2019 15:24,31.1464497,29.03135889,92,47.91,2.99,75.75,0
15/03/2019 15:25,29.80769231,28.75958188,87,52.74,2.9,75.04,0
15/03/2019 15:26,29.84467456,27.89547038,90,48.62,2.94,72.78,0
15/03/2019 15:27,31.45710059,28.53658537,85,45.54,2.85,74.45,0
15/03/2019 15:28,32.4704142,30.52961672,85,54.15,3.38,79.65,0
15/03/2019 15:29,29.94822485,27.98606272,100,50.26,3.7,73.02,0
15/03/2019 15:30,30.28846154,28.02090592,89,46.76,2.94,73.11,0
15/03/2019 15:31,30.65828402,29.26829268,82,54.9,2.78,76.36,0
15/03/2019 15:32,31.66420118,28.05574913,83,54.61,3.39,73.2,0
15/03/2019 15:33,32.5147929,29.90243902,94,54.73,3.2,78.02,0
15/03/2019 15:34,31.00591716,28.1184669,82,53.7,3.16,73.36,0
15/03/2019 15:35,31.04289941,28.73170732,98,52.52,3.63,74.96,0
15/03/2019 15:36,31.54585799,30.17421603,85,50.96,3.45,78.73,0
15/03/2019 15:37,32.49260355,29.02439024,99,48.18,3.19,75.73,0
15/03/2019 15:38,30.72485207,28,103,54.95,3.89,73.05,0
15/03/2019 15:39,32.18195266,28.98954704,97,51.21,3.24,75.64,0
15/03/2019 15:40,32.04142012,29.65156794,105,45.42,3.92,77.36,0
15/03/2019 15:41,32.23372781,29.94425087,98,52.32,3.62,78.13,0
15/03/2019 15:42,31.98964497,29.95818815,94,47.58,3.71,78.16,0
15/03/2019 15:43,29.97781065,30.02090592,97,48.78,2.98,78.33,0
15/03/2019 15:44,29.78550296,29.86759582,93,54.26,3.63,77.93,0
15/03/2019 15:45,32.15976331,29.71428571,97,49.39,3.42,77.53,0
